
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s),Altitude (m),
45.793401,-0.0537,-0.0053,1.0001,-0.0396,0.1462,0.0141,0.0023,-0.0005,-0.0036,-10.1438,-10.5938,54.5625,124.5032,1.1811,-3.1292,85.4821,33.41468052,-111.92074226,3.06999993,341.68273926,
45.904203,-0.0576,-0.0034,0.9982,0.0061,0.1371,0.0061,0.0012,-0.0016,-0.0004,-11.6438,-9.3750,56.2875,126.5270,1.0297,-3.1336,83.3829,33.41468052,-111.92074226,3.06999993,341.68273926,
45.994357,-0.0532,-0.0053,1.0050,-0.0032,0.0942,0.0110,0.0001,0.0027,-0.0015,-11.9062,-9.3563,54.6938,127.7891,0.9301,-3.1346,83.3829,33.41468052,-111.92074226,3.06999993,341.68273926,
46.094587,-0.0537,-0.0038,1.0060,-0.0145,0.1183,0.0245,0.0001,0.0005,-0.0025,-11.8313,-10.3313,55.2000,128.9753,0.8343,-3.1369,83.3829,33.41468052,-111.92074226,3.06999993,341.68273926,
46.194858,-0.0566,-0.0029,0.9996,-0.0153,0.0782,0.0098,0.0023,0.0005,-0.0004,-11.5500,-10.2938,57.3563,130.0586,0.7391,-3.1330,83.2200,33.41468052,-111.92074226,3.06999993,341.68273926,
46.295953,-0.0542,-0.0034,0.9992,0.0152,0.0614,-0.0117,0.0001,0.0005,-0.0004,-12.4313,-9.7313,56.0063,130.9817,0.6579,-3.1326,83.2200,33.41468052,-111.92074226,3.06999993,341.68273926,
46.396019,-0.0581,-0.0029,1.0006,-0.0129,0.0763,0.0079,0.0001,0.0005,-0.0004,-12.0938,-10.7250,56.5125,131.7738,0.5876,-3.1336,83.2200,33.41468052,-111.92074226,3.06999993,341.68273926,
46.496049,-0.0532,-0.0043,1.0026,-0.0133,0.0627,-0.0074,0.0001,0.0005,-0.0025,-13.0875,-9.9375,56.7750,132.6102,0.5213,-3.1453,82.9749,33.41468052,-111.92074226,3.06999993,341.68273926,
46.596337,-0.0552,-0.0063,1.0006,0.0135,0.0101,-0.0118,0.0001,0.0037,-0.0025,-12.1313,-10.7438,54.3000,133.1179,0.4762,-3.1481,82.9749,33.41468052,-111.92074226,3.06999993,343.05737305,
46.696444,-0.0547,-0.0068,1.0026,-0.0050,0.0099,0.0118,-0.0009,0.0027,-0.0004,-11.9250,-10.9500,54.1313,133.3051,0.4614,-3.1512,82.9749,33.41472182,-111.92076935,0.87000000,343.05737305,
46.797888,-0.0561,-0.0068,1.0035,-0.0247,0.0214,-0.0077,-0.0009,0.0005,-0.0015,-12.8250,-10.4813,56.3250,133.2780,0.4595,-3.1465,80.0839,33.41472182,-111.92076935,0.87000000,343.05737305,
46.898080,-0.0547,-0.0078,0.9992,0.0056,0.0197,0.0045,-0.0009,0.0005,-0.0015,-12.1875,-10.9313,55.7438,133.4980,0.4494,-3.1578,80.0839,33.41472182,-111.92076935,0.87000000,343.05737305,
46.997845,-0.0566,-0.0053,0.9972,-0.0041,0.0256,-0.0131,0.0001,-0.0016,-0.0015,-11.8500,-10.8938,54.6750,133.5679,0.4426,-3.1577,80.0839,33.41472182,-111.92076935,0.87000000,343.05737305,
47.100219,-0.0542,-0.0073,1.0026,0.0326,0.0295,0.0222,-0.0020,-0.0016,-0.0015,-12.3750,-11.2688,57.0188,133.5496,0.4374,-3.1504,79.6478,33.41472182,-111.92076935,0.87000000,343.05737305,
47.200854,-0.0566,-0.0063,1.0026,-0.0255,-0.0032,0.0146,-0.0009,-0.0027,-0.0004,-12.2438,-10.2750,54.3938,133.4523,0.4403,-3.1437,79.6478,33.41472182,-111.92076935,0.87000000,343.05737305,
47.300135,-0.0552,-0.0087,1.0021,-0.0182,-0.0075,0.0214,0.0012,-0.0016,-0.0015,-12.0375,-10.2000,54.0000,133.5716,0.4437,-3.1592,79.6478,33.41472182,-111.92076935,0.87000000,343.05737305,
47.401438,-0.0552,-0.0097,0.9977,-0.0079,-0.0366,-0.0197,-0.0009,-0.0005,-0.0004,-12.2438,-10.4438,56.6813,133.3917,0.4652,-3.1637,77.7938,33.41472182,-111.92076935,0.87000000,343.05737305,
47.502407,-0.0532,-0.0092,1.0035,0.0094,-0.0094,0.0133,0.0001,0.0005,-0.0004,-12.3188,-10.1438,53.4938,133.0336,0.4884,-3.1525,77.7938,33.41472182,-111.92076935,0.87000000,343.05737305,
47.602585,-0.0566,-0.0102,1.0006,-0.0124,-0.0238,0.0160,0.0012,0.0016,-0.0015,-11.7375,-11.0438,54.4125,132.8714,0.5025,-3.1513,77.7938,33.41472182,-111.92076935,0.87000000,342.54174805,
47.703035,-0.0537,-0.0117,0.9977,-0.0059,-0.0221,0.0207,0.0001,-0.0005,-0.0015,-11.8313,-9.3188,54.4688,132.7112,0.5260,-3.1606,82.3458,33.41470769,-111.92076901,0.44000000,342.54174805,
47.804037,-0.0556,-0.0146,1.0011,0.0023,-0.0466,-0.0146,0.0001,0.0005,0.0007,-11.7375,-10.3688,52.8938,132.5124,0.5508,-3.1675,82.3458,33.41470769,-111.92076901,0.44000000,342.54174805,
47.905520,-0.0532,-0.0141,1.0001,0.0176,-0.0670,0.0194,-0.0009,-0.0016,-0.0015,-11.2313,-10.9313,55.5188,131.9380,0.5964,-3.1600,82.3458,33.41470769,-111.92076901,0.44000000,342.54174805,
48.004222,-0.0547,-0.0190,0.9938,-0.0106,-0.0403,0.0102,0.0001,-0.0016,-0.0015,-12.0188,-9.5813,54.5250,131.4463,0.6422,-3.1617,81.1406,33.41470769,-111.92076901,0.44000000,342.54174805,
48.106096,-0.0576,-0.0327,0.9982,-0.0226,-0.1758,-0.0413,-0.0020,-0.0016,-0.0015,-11.2125,-9.9375,52.3688,130.3481,0.7386,-3.1619,81.1406,33.41470769,-111.92076901,0.44000000,342.54174805,
48.210535,-0.0532,-0.0498,1.0040,0.0044,-0.3081,0.0349,-0.0020,-0.0005,0.0007,-10.7063,-10.0688,53.2500,126.9556,1.0216,-3.1674,81.1406,33.41470769,-111.92076901,0.44000000,342.54174805,
48.313580,-0.0527,-0.0444,1.0016,0.0017,-0.2021,0.0116,0.0023,-0.0005,-0.0015,-11.3438,-9.6188,54.0000,123.2930,1.2832,-3.1493,83.2104,33.41470769,-111.92076901,0.44000000,342.54174805,
48.411438,-0.0566,-0.0341,1.0001,-0.0041,-0.0937,-0.0089,0.0012,0.0016,-0.0004,-11.7375,-10.0500,54.3750,121.3835,1.4225,-3.1574,83.2104,33.41470769,-111.92076901,0.44000000,342.54174805,
48.512010,-0.0547,-0.0244,0.9996,-0.0325,0.0201,-0.0152,0.0001,-0.0005,0.0007,-10.5938,-9.9188,54.6750,121.0847,1.4443,-3.1595,83.2104,33.41470769,-111.92076901,0.44000000,342.54174805,
48.612018,-0.0566,-0.0180,0.9977,-0.0006,0.0490,0.0255,0.0033,0.0027,-0.0015,-10.7438,-9.4125,54.6938,121.7292,1.4030,-3.1644,84.4294,33.41470769,-111.92076901,0.44000000,342.12353516,
48.712402,-0.0581,-0.0136,0.9982,-0.0012,0.0682,-0.0036,0.0001,-0.0005,-0.0015,-10.9875,-9.5438,53.2500,122.6872,1.3338,-3.1608,84.4294,33.41470090,-111.92076151,0.73000002,342.12353516,
48.813402,-0.0556,-0.0126,1.0001,0.0022,0.0863,-0.0098,0.0001,0.0016,0.0007,-10.6500,-10.5188,53.3063,123.9391,1.2483,-3.1669,84.4294,33.41470090,-111.92076151,0.73000002,342.12353516,
48.913079,-0.0532,0.0098,1.0079,0.0307,0.2923,0.0555,0.0044,-0.0005,-0.0015,-11.4375,-9.0375,54.5438,125.8618,1.1056,-3.1670,80.7413,33.41470090,-111.92076151,0.73000002,342.12353516,
49.013621,-0.0542,-0.0029,0.9962,0.0193,0.1552,-0.0150,0.0012,0.0027,-0.0025,-11.5125,-8.9062,52.4625,128.6483,0.8990,-3.1835,80.7413,33.41470090,-111.92076151,0.73000002,342.12353516,
49.114506,-0.0547,-0.0161,0.9972,0.0012,0.0206,-0.0219,-0.0020,-0.0005,-0.0004,-10.7625,-9.9000,52.8750,129.0533,0.8608,-3.1773,80.7413,33.41470090,-111.92076151,0.73000002,342.12353516,
49.215164,-0.0556,-0.0381,1.0001,-0.0247,-0.2015,-0.0032,-0.0041,-0.0016,-0.0015,-11.1750,-9.5063,54.1125,127.8743,0.9474,-3.1656,83.5910,33.41470090,-111.92076151,0.73000002,342.12353516,
49.315413,-0.0561,-0.0586,0.9972,-0.0120,-0.3627,0.0326,-0.0020,-0.0005,0.0007,-10.7625,-9.7313,53.8875,123.3458,1.2930,-3.1699,83.5910,33.41470090,-111.92076151,0.73000002,342.12353516,
49.416391,-0.0571,0.0030,1.0084,-0.0011,0.2253,0.1029,0.0076,0.0005,0.0007,-10.5563,-9.8438,54.9375,123.0934,1.3124,-3.1721,83.5910,33.41470090,-111.92076151,0.73000002,342.12353516,
49.517248,-0.0556,0.0235,1.0021,-0.0077,0.3887,0.0002,0.0012,0.0005,-0.0004,-10.8188,-9.2250,53.6438,127.9418,0.9587,-3.1869,84.0235,33.41470090,-111.92076151,0.73000002,342.12353516,
49.617555,-0.0532,0.0001,0.9845,0.0026,0.1090,-0.1290,-0.0020,-0.0027,-0.0004,-11.0063,-9.0938,53.2875,131.6719,0.6531,-3.1964,84.0235,33.41470090,-111.92076151,0.73000002,342.12353516,
49.717518,-0.0556,-0.0190,0.9982,0.0059,-0.0676,-0.0329,-0.0020,-0.0005,-0.0004,-10.0312,-10.0688,53.9625,131.2163,0.6777,-3.1788,84.0235,33.41470090,-111.92076151,0.73000002,342.12353516,
49.818054,-0.0576,-0.0029,1.0089,0.0044,0.0550,0.1007,0.0001,0.0027,0.0007,-10.1625,-9.9375,53.9250,130.9476,0.7035,-3.1814,83.1702,33.41470090,-111.92076151,0.73000002,342.12353516,
49.918621,-0.0552,0.0025,1.0011,0.0002,0.1478,-0.0026,0.0001,-0.0005,-0.0015,-10.8188,-9.7688,53.6063,132.3881,0.5749,-3.1813,83.1702,33.41470090,-111.92076151,0.73000002,342.12353516,
50.017866,-0.0561,-0.0058,0.9904,-0.0009,0.0306,-0.0886,-0.0009,-0.0016,-0.0015,-10.5375,-10.2188,54.2063,133.3157,0.4853,-3.1774,83.1702,33.41470090,-111.92076151,0.73000002,342.12353516,
50.118576,-0.0556,-0.0087,1.0011,0.0102,-0.0094,0.0570,0.0012,-0.0005,0.0017,-11.0813,-9.1125,54.6563,133.2525,0.4891,-3.1751,81.7388,33.41470090,-111.92076151,0.73000002,342.12353516,
50.219581,-0.0537,-0.0029,1.0070,0.0093,0.0539,-0.0012,0.0012,0.0016,-0.0015,-10.5188,-10.2188,53.5125,133.6074,0.4582,-3.1780,81.7388,33.41470090,-111.92076151,0.73000002,342.12353516,
50.321220,-0.0532,-0.0019,0.9967,-0.0098,0.0611,-0.0631,0.0001,0.0005,0.0007,-10.2938,-10.6875,54.9000,134.2330,0.3999,-3.1797,81.7388,33.41470090,-111.92076151,0.73000002,342.12353516,
50.422066,-0.0542,-0.0058,1.0011,0.0206,0.0066,0.0173,0.0001,0.0016,-0.0004,-10.8563,-9.4688,55.2375,134.4851,0.3737,-3.1782,80.9791,33.41470090,-111.92076151,0.73000002,342.12353516,
50.537134,-0.0552,-0.0058,1.0035,0.0054,0.0260,0.0387,-0.0009,0.0005,-0.0004,-10.0500,-9.2812,53.1938,134.6829,0.3610,-3.1849,80.9791,33.41470090,-111.92076151,0.73000002,342.12353516,
50.637336,-0.0547,-0.0053,0.9982,0.0005,0.0169,-0.0666,-0.0009,0.0016,0.0017,-9.6375,-11.0438,56.1188,134.9417,0.3351,-3.1846,80.9791,33.41470090,-111.92076151,0.73000002,344.63525391,
50.737791,-0.0542,-0.0058,1.0011,-0.0024,0.0086,-0.0175,0.0001,-0.0005,-0.0004,-10.8563,-9.6938,53.5500,135.1393,0.3144,-3.1836,77.7840,33.41470670,-111.92077526,0.37000000,344.63525391,
50.837469,-0.0576,-0.0048,1.0001,-0.0051,-0.0051,0.0366,0.0012,0.0005,-0.0015,-9.9000,-10.8188,54.2250,135.3590,0.3039,-3.1950,77.7840,33.41470670,-111.92077526,0.37000000,344.63525391,
50.942553,-0.0532,-0.0058,0.9962,0.0174,-0.0042,-0.0508,-0.0009,0.0005,-0.0004,-9.7875,-10.9688,56.2688,135.2193,0.3095,-3.1866,77.7840,33.41470670,-111.92077526,0.37000000,344.63525391,
51.043660,-0.0571,-0.0043,1.0016,0.0057,0.0302,0.0205,0.0001,0.0027,-0.0004,-9.9375,-10.0125,55.0688,135.4482,0.2880,-3.1881,76.6220,33.41470670,-111.92077526,0.37000000,344.63525391,
51.143002,-0.0547,-0.0053,0.9996,-0.0033,-0.0047,-0.0005,0.0001,0.0016,-0.0004,-10.5563,-10.0688,53.2313,135.5710,0.2782,-3.1907,76.6220,33.41470670,-111.92077526,0.37000000,344.63525391,
51.243331,-0.0581,-0.0053,0.9992,0.0048,0.0041,-0.0294,-0.0009,-0.0005,0.0007,-10.7063,-9.2812,49.1063,135.4019,0.2878,-3.1834,76.6220,33.41470670,-111.92077526,0.37000000,344.63525391,
51.347690,-0.0552,-0.0034,0.9987,0.0160,0.0184,0.0389,0.0001,0.0005,-0.0004,-10.7625,-8.3063,45.6188,135.6120,0.2751,-3.1917,79.9273,33.41470670,-111.92077526,0.37000000,344.63525391,
51.449414,-0.0566,-0.0058,0.9957,0.0130,0.0026,-0.0047,0.0001,-0.0005,0.0017,-10.9688,-8.9438,44.7750,135.7021,0.2651,-3.1909,79.9273,33.41470670,-111.92077526,0.37000000,344.63525391,
51.553272,-0.0581,-0.0053,1.0035,-0.0045,-0.0017,-0.0227,0.0012,0.0005,-0.0004,-10.3688,-9.7125,47.2313,135.6118,0.2678,-3.1846,79.9273,33.41470670,-111.92077526,0.37000000,340.08862305,
51.649635,-0.0542,-0.0043,1.0040,-0.0077,0.0045,0.0228,0.0001,0.0005,-0.0004,-10.8563,-9.4313,46.3688,135.7454,0.2634,-3.1936,82.3226,33.41471800,-111.92077985,0.56000000,340.08862305,
51.749183,-0.0571,-0.0019,0.9972,0.0153,-0.0093,-0.0017,0.0001,-0.0005,0.0007,-10.8188,-8.4938,44.9062,135.8143,0.2510,-3.1884,82.3226,33.41471800,-111.92077985,0.56000000,340.08862305,
51.851221,-0.0561,-0.0053,1.0021,-0.0048,-0.0078,0.0158,0.0012,0.0005,0.0007,-10.3500,-10.2563,49.5188,135.7912,0.2465,-3.1817,82.3226,33.41471800,-111.92077985,0.56000000,340.08862305,
51.950126,-0.0537,-0.0043,1.0006,-0.0018,0.0116,0.0042,0.0001,-0.0005,-0.0004,-10.6125,-9.1125,47.4750,135.8127,0.2484,-3.1857,82.7522,33.41471800,-111.92077985,0.56000000,340.08862305,
52.051756,-0.0537,-0.0048,0.9982,-0.0015,-0.0013,-0.0346,-0.0009,-0.0005,-0.0004,-9.9750,-9.0000,46.7438,135.8887,0.2425,-3.1876,82.7522,33.41471800,-111.92077985,0.56000000,340.08862305,
52.153577,-0.0542,-0.0034,0.9972,-0.0002,0.0143,0.0046,-0.0020,0.0016,0.0007,-10.2938,-10.0688,48.4313,135.8968,0.2355,-3.1816,82.7522,33.41471800,-111.92077985,0.56000000,340.08862305,
52.253891,-0.0556,-0.0053,1.0040,0.0065,-0.0018,-0.0248,0.0001,0.0027,-0.0004,-9.9375,-9.3563,48.1500,135.8279,0.2394,-3.1786,83.6676,33.41471800,-111.92077985,0.56000000,340.08862305,
52.353764,-0.0566,-0.0034,1.0016,-0.0217,-0.0069,-0.0207,0.0001,0.0016,0.0007,-9.7313,-9.5625,48.5625,135.8843,0.2373,-3.1821,83.6676,33.41471800,-111.92077985,0.56000000,340.08862305,
52.454153,-0.0571,-0.0043,0.9982,0.0130,-0.0075,0.0031,0.0023,-0.0037,-0.0004,-9.5625,-10.2938,51.7500,135.9892,0.2337,-3.1890,83.6676,33.41471800,-111.92077985,0.56000000,340.08862305,
52.554645,-0.0556,-0.0034,1.0001,-0.0013,-0.0065,-0.0160,0.0023,-0.0005,0.0007,-9.9188,-8.9813,48.9750,136.0571,0.2280,-3.1903,81.9971,33.41471800,-111.92077985,0.56000000,340.08862305,
52.655809,-0.0537,-0.0063,1.0021,-0.0078,0.0015,-0.0154,0.0023,0.0027,-0.0004,-10.1250,-9.8063,48.9563,136.1851,0.2173,-3.1926,81.9971,33.41471800,-111.92077985,0.56000000,340.08862305,
52.754929,-0.0571,-0.0029,1.0031,0.0011,-0.0203,0.0195,0.0012,-0.0005,-0.0015,-9.5250,-10.8000,51.6188,136.4509,0.2007,-3.2031,81.9971,33.41471800,-111.92077985,0.56000000,340.08862305,
52.855248,-0.0581,-0.0048,0.9996,0.0107,-0.0115,0.0125,0.0001,0.0016,-0.0004,-10.2750,-9.7313,50.8688,136.4984,0.1961,-3.2035,81.2460,33.41471800,-111.92077985,0.56000000,340.08862305,
52.956415,-0.0547,-0.0034,0.9996,-0.0129,0.0003,0.0218,0.0001,0.0016,0.0007,-10.0688,-9.6938,48.3375,136.5117,0.1959,-3.2045,81.2460,33.41471800,-111.92077985,0.56000000,340.08862305,
53.055747,-0.0547,-0.0038,1.0016,-0.0088,0.0047,-0.0150,0.0001,-0.0005,0.0007,-9.7688,-10.2188,52.1250,136.4902,0.1938,-3.2005,81.2460,33.41471800,-111.92077985,0.56000000,340.08862305,
53.156723,-0.0561,-0.0038,0.9982,0.0003,-0.0040,-0.0027,-0.0009,-0.0016,-0.0004,-10.6125,-8.8688,48.6188,136.4378,0.1978,-3.1991,79.3548,33.41471800,-111.92077985,0.56000000,340.08862305,
53.257398,-0.0571,-0.0034,1.0016,0.0165,-0.0223,0.0203,0.0001,0.0016,-0.0004,-10.2938,-8.7000,48.9188,136.3558,0.2023,-3.1953,79.3548,33.41471800,-111.92077985,0.56000000,340.08862305,
53.357157,-0.0547,-0.0048,1.0011,0.0065,-0.0023,-0.0141,-0.0009,0.0005,-0.0004,-9.5438,-9.8438,52.3875,136.2706,0.2079,-3.1922,79.3548,33.41471800,-111.92077985,0.56000000,340.08862305,
53.459190,-0.0566,-0.0038,1.0011,-0.0031,0.0024,-0.0106,0.0001,0.0005,-0.0004,-10.5375,-8.5125,50.5875,136.2592,0.2087,-3.1918,81.3230,33.41471800,-111.92077985,0.56000000,340.08862305,
53.559363,-0.0561,-0.0048,0.9992,0.0111,-0.0159,0.0142,0.0001,0.0005,0.0007,-11.2313,-8.6625,48.0938,136.2372,0.2107,-3.1915,81.3230,33.41471800,-111.92077985,0.56000000,340.08862305,
53.660194,-0.0566,-0.0068,1.0006,-0.0010,0.0108,0.0020,0.0012,0.0005,-0.0004,-10.2938,-10.0312,52.0125,136.1839,0.2152,-3.1905,81.3230,33.41471800,-111.92077985,0.56000000,340.08862305,
53.759583,-0.0547,-0.0034,1.0040,-0.0151,0.0101,-0.0217,0.0001,0.0027,-0.0004,-10.5750,-8.9625,48.5813,136.2158,0.2119,-3.1905,80.5847,33.41471800,-111.92077985,0.56000000,340.08862305,
53.860373,-0.0566,-0.0034,1.0016,-0.0037,0.0046,0.0055,0.0001,-0.0016,-0.0004,-10.2188,-8.8688,50.1750,136.2334,0.2074,-3.1880,80.5847,33.41471800,-111.92077985,0.56000000,340.08862305,
53.960921,-0.0556,-0.0034,0.9982,0.0009,0.0032,0.0101,0.0001,0.0005,0.0007,-10.2563,-9.4313,51.1500,136.1843,0.2120,-3.1875,80.5847,33.41471800,-111.92077985,0.56000000,340.08862305,
54.061308,-0.0547,-0.0034,1.0035,0.0062,0.0055,0.0019,0.0001,-0.0005,0.0007,-10.5375,-9.3000,50.7375,136.2000,0.2121,-3.1892,81.7876,33.41471800,-111.92077985,0.56000000,340.08862305,
54.161155,-0.0542,-0.0058,1.0045,0.0078,0.0150,-0.0152,0.0001,0.0005,-0.0004,-10.6500,-9.1500,49.4813,136.1719,0.2116,-3.1860,81.7876,33.41471800,-111.92077985,0.56000000,340.08862305,
54.262139,-0.0571,-0.0043,1.0016,-0.0073,-0.0014,0.0216,0.0012,-0.0005,0.0007,-9.9750,-10.3125,54.5625,136.0995,0.2133,-3.1804,81.7876,33.41471800,-111.92077985,0.56000000,340.08862305,
54.361660,-0.0542,-0.0058,0.9982,-0.0190,0.0076,0.0038,0.0001,-0.0005,-0.0004,-10.1813,-9.7125,51.6375,136.1446,0.2102,-3.1819,80.1125,33.41471800,-111.92077985,0.56000000,340.08862305,
54.461955,-0.0561,-0.0048,1.0011,0.0129,-0.0141,-0.0265,0.0001,-0.0016,0.0017,-9.9938,-9.0563,50.9813,136.2008,0.2094,-3.1867,80.1125,33.41471800,-111.92077985,0.56000000,340.08862305,
54.565430,-0.0571,-0.0024,1.0001,-0.0133,-0.0069,-0.0019,0.0001,0.0016,-0.0004,-10.0500,-9.4500,51.5063,136.2101,0.2092,-3.1874,80.1125,33.41471800,-111.92077985,0.56000000,340.08862305,
54.665237,-0.0576,-0.0048,1.0026,-0.0148,0.0007,-0.0096,0.0012,0.0005,-0.0004,-10.9500,-8.8875,50.9438,136.2211,0.2125,-3.1917,80.6584,33.41471800,-111.92077985,0.56000000,340.08862305,
54.766166,-0.0542,-0.0048,1.0035,-0.0219,0.0053,-0.0284,-0.0009,-0.0005,-0.0004,-10.4250,-9.0000,49.4063,136.2473,0.2107,-3.1926,80.6584,33.41471800,-111.92077985,0.56000000,340.08862305,
54.867077,-0.0547,-0.0043,1.0011,0.0064,0.0023,0.0159,0.0001,-0.0005,-0.0004,-9.4500,-10.9125,55.6688,136.2608,0.2072,-3.1905,80.6584,33.41471800,-111.92077985,0.56000000,340.08862305,
54.968294,-0.0556,-0.0048,1.0011,-0.0154,-0.0165,0.0383,0.0012,0.0005,0.0007,-10.3688,-9.2812,51.1125,136.2191,0.2088,-3.1879,80.6102,33.41471800,-111.92077985,0.56000000,340.08862305,
55.066994,-0.0561,-0.0038,1.0001,0.0180,-0.0038,0.0111,0.0012,-0.0016,-0.0004,-10.3688,-9.5438,52.2188,136.1816,0.2133,-3.1886,80.6102,33.41471800,-111.92077985,0.56000000,340.08862305,
55.168673,-0.0556,-0.0034,1.0026,-0.0060,-0.0230,-0.0186,0.0001,-0.0005,-0.0004,-10.3875,-10.1250,53.1375,136.1709,0.2120,-3.1862,80.6102,33.41471800,-111.92077985,0.56000000,340.08862305,
55.272974,-0.0561,-0.0024,1.0021,0.0036,-0.0063,0.0238,0.0012,-0.0005,0.0007,-9.8063,-9.6188,51.3000,136.1725,0.2121,-3.1865,79.4734,33.41471800,-111.92077985,0.56000000,340.08862305,
55.372501,-0.0556,-0.0048,1.0001,-0.0029,-0.0041,0.0048,0.0001,0.0005,0.0007,-9.8438,-9.7313,51.8813,136.2209,0.2114,-3.1906,79.4734,33.41471800,-111.92077985,0.56000000,340.08862305,
55.471817,-0.0561,-0.0038,1.0045,0.0067,0.0026,-0.0106,-0.0009,-0.0005,0.0007,-10.5938,-9.1313,53.1563,136.2449,0.2087,-3.1904,79.4734,33.41471800,-111.92077985,0.56000000,340.08862305,
55.571890,-0.0547,-0.0019,1.0001,-0.0032,-0.0063,-0.0075,0.0023,0.0016,-0.0004,-10.4250,-8.9438,51.3563,136.1917,0.2126,-3.1889,81.3980,33.41471800,-111.92077985,0.56000000,342.71350098,
55.672053,-0.0556,-0.0034,1.0006,0.0096,-0.0020,0.0162,0.0012,-0.0016,-0.0004,-10.5375,-9.5813,52.1250,136.2658,0.2098,-3.1935,81.3980,33.41470882,-111.92077789,0.38000000,342.71350098,
55.773588,-0.0542,-0.0043,1.0026,-0.0007,0.0014,-0.0106,0.0012,-0.0016,0.0007,-10.1813,-10.0312,53.9625,136.4466,0.2016,-3.2035,81.3980,33.41470882,-111.92077789,0.38000000,342.71350098,
55.873465,-0.0556,-0.0063,1.0026,-0.0008,-0.0087,0.0017,0.0001,-0.0016,0.0007,-10.5375,-9.2250,53.3438,136.4765,0.1983,-3.2034,79.9585,33.41470882,-111.92077789,0.38000000,342.71350098,
55.974380,-0.0537,-0.0043,1.0016,-0.0152,-0.0088,0.0227,0.0001,-0.0027,0.0017,-10.2938,-9.3750,51.7125,136.4736,0.1977,-3.2025,79.9585,33.41470882,-111.92077789,0.38000000,342.71350098,
56.074949,-0.0552,-0.0034,1.0021,-0.0027,-0.0018,0.0076,0.0012,0.0005,-0.0004,-10.2750,-9.7688,54.4875,136.4995,0.1973,-3.2047,79.9585,33.41470882,-111.92077789,0.38000000,342.71350098,
56.175712,-0.0552,-0.0029,1.0035,-0.0048,0.0096,-0.0061,0.0023,0.0037,-0.0004,-10.1813,-9.2250,50.3625,136.5410,0.1948,-3.2064,80.7877,33.41470882,-111.92077789,0.38000000,342.71350098,
56.276138,-0.0566,-0.0043,1.0035,0.0285,-0.0121,-0.0114,0.0001,0.0016,-0.0004,-10.0500,-10.5938,52.5375,136.5657,0.1925,-3.2067,80.7877,33.41470882,-111.92077789,0.38000000,342.71350098,
56.377335,-0.0547,-0.0034,1.0001,-0.0023,-0.0166,0.0079,0.0012,0.0037,0.0007,-10.5750,-10.5938,54.1688,136.5534,0.1939,-3.2067,80.7877,33.41470882,-111.92077789,0.38000000,342.71350098,
56.477439,-0.0576,-0.0024,1.0021,-0.0096,0.0212,-0.0135,0.0012,0.0005,0.0007,-9.6938,-9.6375,53.1000,136.5602,0.1930,-3.2066,81.0473,33.41470882,-111.92077789,0.38000000,342.71350098,
56.577453,-0.0552,-0.0034,1.0011,-0.0088,-0.0175,-0.0131,0.0012,0.0016,-0.0004,-9.8813,-9.7688,52.1813,136.6399,0.1891,-3.2107,81.0473,33.41470882,-111.92077789,0.38000000,342.37341309,
56.681158,-0.0571,-0.0048,1.0016,0.0047,-0.0020,0.0040,0.0012,0.0005,-0.0004,-9.5250,-10.6500,55.6313,136.7982,0.1830,-3.2206,82.5241,33.41471819,-111.92077690,0.72000003,342.37341309,
56.779290,-0.0576,-0.0034,1.0016,-0.0052,0.0074,0.0121,0.0001,-0.0016,-0.0004,-9.8813,-10.0125,52.2375,136.7949,0.1815,-3.2188,82.5241,33.41471819,-111.92077690,0.72000003,342.37341309,
56.883985,-0.0571,-0.0048,1.0070,-0.0054,0.0030,-0.0148,-0.0009,0.0027,0.0007,-9.8625,-9.6375,53.4375,136.7636,0.1832,-3.2173,82.5241,33.41471819,-111.92077690,0.72000003,342.37341309,
56.978928,-0.0556,-0.0034,1.0060,-0.0099,0.0051,-0.0198,0.0001,-0.0005,-0.0015,-9.7875,-9.9188,54.0188,136.7835,0.1818,-3.2180,82.0262,33.41471819,-111.92077690,0.72000003,342.37341309,
57.079061,-0.0576,-0.0043,1.0050,0.0064,-0.0160,-0.0059,0.0033,-0.0005,-0.0004,-9.5063,-10.1250,52.4063,136.7509,0.1832,-3.2161,82.0262,33.41471819,-111.92077690,0.72000003,342.37341309,
57.179318,-0.0561,-0.0038,1.0011,0.0039,0.0031,0.0103,-0.0003,0.0015,0.0007,-10.1813,-9.6938,50.8313,136.7318,0.1841,-3.2151,82.0262,33.41471819,-111.92077690,0.72000003,342.37341309,
57.280213,-0.0547,-0.0034,1.0016,0.0062,-0.0110,0.0032,0.0008,-0.0017,-0.0004,-9.6562,-10.3500,55.9875,136.7283,0.1848,-3.2154,80.2957,33.41471819,-111.92077690,0.72000003,342.37341309,
57.381525,-0.0561,-0.0053,1.0045,-0.0019,0.0006,-0.0057,-0.0003,0.0004,0.0007,-10.0312,-10.5188,53.6438,136.6794,0.1834,-3.2093,80.2957,33.41471819,-111.92077690,0.72000003,342.37341309,
57.481201,-0.0556,-0.0029,1.0021,0.0082,0.0048,0.0286,-0.0003,-0.0007,-0.0004,-9.8625,-9.6562,53.8688,136.7460,0.1801,-3.2128,80.2957,33.41471819,-111.92077690,0.72000003,342.37341309,
